0,1,0,0,A,0
0,3,0,0,A,0
0,2,0,0,A,0
0,1,0,0,S,0
2,1,0,0,F,0
2,3,0,0,S,0
7,3,0,0,F,0
7,2,0,0,S,0
10,1,0,0,A,0
10,2,0,0,P,0
10,1,0,0,S,0
12,1,0,0,F,0
12,2,0,0,S,0
19,2,0,0,F,0
20,1,0,0,A,0
20,1,0,0,S,0
22,1,0,0,F,0
30,1,0,0,A,0
30,3,0,0,A,0
30,1,0,0,S,0
32,1,0,0,F,0
32,3,0,0,S,0
37,3,0,0,F,0
40,1,0,0,A,0
40,1,0,0,S,0
42,1,0,0,F,0
50,1,0,0,A,0
50,1,0,0,S,0
52,1,0,0,F,0
