0,1,1,0,A,0
0,2,1,0,A,0
0,2,1,0,S,0
5,3,0,0,A,0
10,2,1,0,F,0
10,1,2,0,A,0
10,4,0,0,A,0
10,1,1,0,S,0
15,1,1,0,F,0
15,3,0,0,S,0
20,1,3,0,A,0
20,2,2,0,A,0
20,3,0,0,F,0
20,2,2,0,S,0
30,2,2,0,F,0
30,2,1,0,D,0
30,2,1,0,D,0
30,1,4,0,A,0
30,3,0,0,S,0
40,1,5,0,A,0
40,2,3,0,A,0
45,3,0,0,F,0
45,1,2,0,S,0
50,1,2,0,F,0
50,1,1,0,D,0
50,1,1,0,D,0
50,2,2,0,D,0
50,1,6,0,A,0
50,1,3,0,S,0
55,1,3,0,F,0
55,3,0,0,D,0
55,3,0,0,D,0
55,3,0,0,D,0
55,2,3,0,S,0
60,1,2,0,D,0
60,1,2,0,D,0
